1 24.0683
51 11.5289
101 9.49639
151 8.39244
201 6.3075
251 4.18617
301 3.62954
351 3.78204
401 3.69273
451 3.72369
501 3.68854
551 3.67748
601 3.88366
651 3.64331
701 3.57631
751 3.53934
801 4.09427
851 3.74833
901 3.88571
951 3.90424
1001 4.06258
1051 4.1554
1101 3.86652
1151 3.75795
1201 3.7588
1251 3.69652
1301 3.8301
1351 3.60979
1401 3.79271
1451 3.66174
1501 3.63101
1551 3.95292
1601 3.68888
1651 3.59222
1701 3.91728
1751 3.54349
1801 4.09504
1851 3.75267
1901 3.57657
1951 3.71805
2001 3.56135
2051 3.8087
2101 3.72643
2151 3.71624
2201 3.7186
2251 3.7168
2301 3.68562
2351 3.64891
2401 3.92869
2451 3.7522
2501 3.74377
2551 3.77304
2601 3.53737
2651 3.66085
2701 3.66381
2751 3.88664
2801 3.60762
2851 3.65879
2901 3.66844
2951 3.92564
3001 3.90221
3051 3.58794
3101 3.88559
3151 3.71799
3201 3.68972
3251 3.61175
3301 3.66072
3351 3.80467
3401 3.75996
3451 3.6304
3501 3.93939
3551 3.59402
3601 3.78527
3651 3.63006
3701 3.71555
3751 3.60465
3801 3.63212
3851 3.66508
3901 3.6366
3951 3.74907
4001 3.5967
4051 3.69881
4101 3.70171
4151 4.12241
4201 3.93891
4251 3.63709
4301 3.63296
4351 3.87288
4401 3.75956
4451 3.86084
4501 3.64276
4551 3.83865
4601 3.56453
4651 3.7007
4701 3.80899
4751 3.61737
4801 4.04624
4851 3.9166
4901 3.93361
4951 3.97368
5001 3.67889
5051 3.61297
5101 3.77979
5151 3.68294
5201 3.58833
5251 3.56393
5301 3.87712
5351 3.72499
5401 3.80833
5451 3.75253
5501 3.89593
5551 3.78715
5601 3.59144
5651 3.83805
5701 3.69653
5751 3.76551
5801 3.71209
5851 3.80223
5901 3.64765
5951 3.67164
6001 4.03146
6051 3.71345
6101 3.58542
6151 3.90814
6201 3.87748
6251 3.67392
6301 3.5737
6351 3.84646
6401 3.91281
6451 3.75936
6501 3.67096
6551 4.08813
6601 3.88813
6651 3.62675
6701 3.77854
6751 3.58746
6801 3.961
6851 3.84159
6901 3.9418
6951 3.87494
7001 3.67787
7051 3.71409
7101 3.65523
7151 3.64579
7201 3.86399
7251 3.76319
7301 3.7982
7351 3.57152
7401 3.73708
7451 3.71269
7501 3.67482
7551 3.67071
7601 3.9267
7651 3.67553
7701 3.85184
7751 3.87619
7801 3.67416
7851 3.56587
7901 3.89542
7951 3.79618
8001 3.81669
8051 3.69317
8101 3.64027
8151 3.88166
8201 3.92935
8251 3.5787
8301 3.7806
