1 3.99836
51 3.69029
101 3.66667
151 2.6291
201 2.53554
251 2.36078
301 2.12118
351 1.86528
401 1.74944
451 1.73191
501 1.73191
551 1.70842
601 1.70842
651 1.70842
701 1.79634
751 1.79634
801 1.79203
851 1.79203
901 1.77705
951 1.77678
1001 1.77678
1051 1.75927
1101 1.64604
1151 1.63341
1201 1.63341
1251 1.60825
1301 1.60619
1351 1.60619
1401 1.56786
1451 1.55762
1501 1.55762
1551 1.55762
1601 1.46617
1651 1.43318
1701 1.41448
1751 1.41448
1801 1.41737
1851 1.41737
1901 1.41241
1951 1.4132
2001 1.41241
2051 1.41241
2101 1.41241
2151 1.41241
2201 1.41241
2251 1.41241
2301 1.41241
2351 1.41241
2401 1.41241
2451 1.41241
2501 1.28391
2551 1.28391
2601 1.26732
2651 1.26732
2701 1.26732
2751 1.30025
2801 1.3327
2851 1.29263
2901 1.29
2951 1.33554
3001 1.29
3051 1.29
3101 1.29
3151 1.30417
3201 1.28843
3251 1.28843
3301 1.28843
3351 1.27863
3401 1.27863
3451 1.29322
3501 1.26563
3551 1.26563
3601 1.26304
3651 1.26098
3701 1.26098
3751 1.26098
3801 1.26098
3851 1.26098
3901 1.26098
3951 1.26098
4001 1.26098
4051 1.28392
4101 1.26098
4151 1.26098
4201 1.26098
4251 1.26098
4301 1.26098
4351 1.26098
4401 1.26098
4451 1.26098
4501 1.26098
4551 1.26098
4601 1.26098
4651 1.26098
4701 1.26098
4751 1.26304
4801 1.26098
4851 1.26098
4901 1.26098
4951 1.26098
5001 1.23219
5051 1.26156
5101 1.25499
5151 1.25499
5201 1.10812
5251 1.08951
5301 1.08951
5351 1.08951
5401 1.08794
5451 1.08794
5501 1.04282
5551 1.00877
5601 1.00877
5651 1.00877
5701 1.04483
5751 1.04483
5801 1.05011
5851 1.03683
5901 0.999032
5951 0.999032
6001 0.999032
6051 0.999032
6101 0.999032
6151 0.997978
6201 1.04867
6251 0.997978
6301 0.997978
6351 0.997978
6401 0.997978
6451 0.997978
6501 0.997978
6551 0.997978
6601 0.997978
6651 0.997978
6701 0.997978
6751 0.997978
6801 0.997978
6851 0.997978
6901 0.997978
6951 0.997978
7001 0.997978
7051 0.997978
7101 0.997978
7151 0.997978
7201 0.997978
7251 0.997978
7301 0.997978
7351 0.997978
7401 0.997978
7451 0.997978
7501 0.997978
7551 0.997978
7601 0.997978
