-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 1.63934e-05 1.59784e-05
-2.8375 4.91803e-05 4.03225e-05
-2.8125 4.91803e-05 3.49684e-05
-2.7875 9.83607e-05 6.06779e-05
-2.7625 0.000139344 8.46091e-05
-2.7375 0.000237705 0.000131901
-2.7125 0.000262295 0.000174804
-2.6875 0.00045082 0.000331512
-2.6625 0.000303279 0.000180802
-2.6375 0.000672131 0.000423208
-2.6125 0.000680328 0.000380468
-2.5875 0.00122131 0.000669775
-2.5625 0.00155738 0.00077306
-2.5375 0.00160656 0.000454693
-2.5125 0.00204098 0.000441175
-2.4875 0.00286066 0.000493641
-2.4625 0.00409016 0.000562951
-2.4375 0.00521311 0.000672591
-2.4125 0.00593443 0.000662222
-2.3875 0.0072459 0.000811898
-2.3625 0.00931967 0.0011595
-2.3375 0.00988525 0.000978614
-2.3125 0.0120082 0.00102828
-2.2875 0.0139016 0.0011605
-2.2625 0.0165164 0.00132477
-2.2375 0.0204098 0.00134599
-2.2125 0.0229672 0.00130438
-2.1875 0.0269262 0.00160102
-2.1625 0.0319672 0.0020355
-2.1375 0.0368197 0.00186638
-2.1125 0.0421639 0.00200576
-2.0875 0.047459 0.00233399
