-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 0 0
-2.4875 2.45902e-05 2.39675e-05
-2.4625 2.45902e-05 2.39675e-05
-2.4375 3.27869e-05 2.48619e-05
-2.4125 6.55738e-05 4.24334e-05
-2.3875 7.37705e-05 3.56816e-05
-2.3625 8.19672e-05 5.61939e-05
-2.3375 0.000196721 8.24575e-05
-2.3125 0.000172131 6.50336e-05
-2.2875 0.000319672 9.66205e-05
-2.2625 0.000442623 0.000113636
-2.2375 0.000655738 0.000150248
-2.2125 0.000590164 0.000137841
-2.1875 0.000959016 0.000188088
-2.1625 0.00128689 0.000198515
-2.1375 0.00159836 0.00027281
-2.1125 0.00203279 0.000297892
-2.0875 0.00259836 0.000354507
-2.0625 0.00294262 0.000379443
-2.0375 0.00410656 0.000412691
-2.0125 0.00486885 0.000365669
-1.9875 0.00605738 0.000453639
-1.9625 0.00754098 0.000556291
-1.9375 0.00942623 0.000713021
