0 -3.09418 4.83646
1 1.46196 3.92387
2 -3.39524 4.95205
3 -4.73724 4.47595
4 2.79885 5.28584
5 0.696068 4.44715
6 -2.35596 4.60249
7 0.374181 3.8694
8 4.07548 4.84252
9 -5.47684 4.42968
10 7.60502 3.10456
11 -4.39608 2.93664
12 5.93929 4.03749
13 6.38216 3.83719
14 -3.05152 3.9957
15 0.984736 5.91426
16 2.29891 5.82179
17 -4.76298 5.26474
18 -3.06151 3.83727
19 0.255697 4.38371
20 17.7634 5.57363
21 -8.21467 5.40352
22 0.208942 3.82323
23 9.1497 5.47741
24 8.26254 4.54786
25 2.10662 4.76563
26 1.34386 4.59676
27 3.65097 4.19482
28 2.56661 4.94227
29 6.13596 3.04366
30 1.88566 4.26222
31 5.21412 4.24783
32 -0.552703 4.87238
33 -1.65727 4.66142
34 2.31991 3.96367
35 4.44252 3.30482
36 3.67917 3.37358
37 -2.11685 4.84318
38 3.88264 5.30577
39 -0.598904 4.42592
40 2.63894 4.91188
41 7.23165 4.73669
42 3.57103 4.29383
43 5.78608 4.48058
44 -0.628296 3.4534
45 2.35876 3.50881
46 7.57069 4.58221
47 -5.29418 4.46783
48 -0.6928 4.95123
49 -2.44295 4.10491
50 0.116158 3.49197
51 3.93682 4.56363
52 2.28225 4.22614
53 6.6506 3.02949
54 -3.41215 4.43532
55 -2.87734 4.22884
56 8.45978 4.94368
57 5.59509 3.8023
58 3.53784 5.07679
59 0.681996 4.36628
60 1.31552 4.21433
61 -2.1575 4.22559
62 10.4119 4.66798
63 -2.50308 4.79712
64 -3.58638 4.92428
65 8.28216 4.23704
66 1.28523 4.99522
67 13.4532 4.08506
68 3.20915 4.0079
69 6.67211 3.1462
70 0.105249 3.55244
71 11.302 4.56432
72 -2.61446 4.88256
73 -2.86589 3.90239
74 1.70653 5.12671
75 8.32352 5.5013
76 2.40613 5.54691
77 10.0494 4.0524
78 -12.2097 3.50679
79 -0.888962 4.93317
80 -0.76781 4.25135
81 0.479686 4.25887
82 2.7639 4.58246
83 9.16096 4.67809
84 12.4563 4.32569
85 6.93658 4.41132
86 -2.76848 5.36363
87 1.09614 2.85844
88 3.50358 4.50781
89 9.60116 3.59194
90 -0.73968 4.7859
91 4.32827 3.7171
92 2.09246 4.83607
93 4.57748 3.35887
94 7.01743 3.29038
95 -0.58274 3.66046
96 1.83869 4.50042
97 -15.0169 3.55284
98 -1.02351 4.53258
99 2.57132 4.89981
100 4.19658 4.85354
101 0.571413 4.83991
102 11.5124 3.48208
103 0.551458 4.42752
104 -3.95814 3.8512
105 -4.29198 4.86716
106 -7.09003 5.52867
107 -1.00552 6.13175
108 -1.52182 3.8447
109 1.7666 4.51835
110 -1.6232 4.83897
111 -1.45775 5.38602
112 8.79926 4.27659
113 2.18828 5.28397
114 3.03679 6.17835
115 -5.47558 4.57012
116 1.72875 5.43575
117 5.37145 3.75779
118 -0.366619 5.09276
119 8.28989 4.89712
120 8.3469 5.00439
121 4.26072 3.92396
122 2.71696 5.29706
123 -1.92499 5.42881
124 5.54166 5.06307
125 -1.49604 3.74865
126 6.12253 5.39249
127 8.25828 4.00331
128 1.84662 4.77953
129 0.76457 4.76883
130 2.57042 4.07703
131 8.0695 3.65582
132 1.67357 3.47713
133 4.97698 4.55586
134 -6.601 5.41318
135 1.58354 2.96866
136 -0.956744 4.38978
137 4.08641 3.77379
138 -0.63224 3.40419
139 5.9629 3.69677
140 1.89051 3.90094
141 4.31104 4.15714
142 5.46952 3.41286
143 0.468024 4.92928
144 2.38617 3.42487
145 4.02299 4.40547
146 4.25473 3.36645
147 -3.9751 4.79493
148 -2.49977 3.58417
149 7.95116 4.61117
150 -1.27043 3.66197
151 2.82637 2.99753
152 3.66817 4.07485
153 8.38204 4.18603
